Key,Sync,FromNetwork,ToNetwork,Size,Get Duration(ms),Put Duration(ms),Get
../../../Engine/DerivedDataCache/5/9/6/TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_D0FECEC94BB5E3DA0C23C4AB41A933F__8F9DB62806B4C14D8538F690E769D615317FCDE6.udd,true,false,false,22714,5.978402,0.017397,2
../../../Engine/DerivedDataCache/4/2/1/TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_12D0BF0B4D1323CACF003E9D872F27B__521BDB0E9B93F0210BEA93F0D7692A0EDC3B9AC1.udd,true,false,false,22421,6.067302,0.018802,2
../../../Engine/DerivedDataCache/5/1/3/TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_C6F046E346DE53E9987E70930FC6D31__2BC58C7103301983DEFA01C3C389866FD917AABF.udd,true,false,false,5708,5.936299,0.016801,2
../../../Engine/DerivedDataCache/6/1/2/TEXTURE_814DCC3DC72143F49509781513CB9855_AUTODXT_1EC0B18B47E75959952584B5D8D9E__61476F8F01150CA0879C3ACC7FFBE61559C32272.udd,true,false,false,940,8.950900,0.014201,2
../../../Engine/DerivedDataCache/7/5/8/TEXTURE_814DCC3DC72143F49509781513CB9855_AUTODXT_3D7D3365419CADDBF5E531B12CF16__2D210BC742A9A071850B8696B3B5F3BFB91FB2AC.udd,true,false,false,576,26.516702,0.014301,2
../../../Engine/DerivedDataCache/3/9/8/TEXTURE_814DCC3DC72143F49509781513CB9855_AUTODXT_3CAC1F094FB87A98E53D7D8A24643__0ADB52FC1C87E64467B7229C368AA2DCF86DFE5B.udd,true,false,false,576,12.606103,0.015900,2
../../../Engine/DerivedDataCache/8/6/4/TEXTURE_814DCC3DC72143F49509781513CB9855_AUTODXT_33CBEF834D7D60ED9D58E5940B7B2__09AEB2AC23FA45423CA92F569A7187888552681E.udd,true,false,false,576,10.626800,0.014201,2
../../../Engine/DerivedDataCache/7/6/3/TEXTURE_814DCC3DC72143F49509781513CB9855_AUTODXT_CBF5B13548AB62E6A9ADA387D1FEB__4A9FB5D124DCA445BD27564DB3B0A06172F0D4A8.udd,true,false,false,576,8.947603,0.014201,2
../../../Engine/DerivedDataCache/3/8/0/TEXTURE_814DCC3DC72143F49509781513CB9855_AUTODXT_E38B68B34F759D23C6E5CD925E4D1__24693E2BCBEB7164B3FBD7F012A1856992CF6BAC.udd,true,false,false,392,5.465399,0.017099,2
../../../Engine/DerivedDataCache/7/4/7/TEXTURE_814DCC3DC72143F49509781513CB9855_AUTODXT_E55F8197440DD2855E7F4D9816C88__4B98C29CAB8DC3858D2FD1924BF032569B0064F4.udd,true,false,false,576,6.037600,0.014901,2
../../../Engine/DerivedDataCache/6/1/4/TEXTURE_814DCC3DC72143F49509781513CB9855_AUTODXT_A6C0C4B74D09BE1A7E2C31B7CA775__8240F4F76015DBCE4BBDAE52B1233C28F14FBA6D.udd,true,false,false,576,5.649298,0.015102,2
../../../Engine/DerivedDataCache/7/3/3/TEXTURE_814DCC3DC72143F49509781513CB9855_AUTODXT_7D98C11E41884B4A67A497A07B028__D056AE9858611F8551086C386BCEE9909E137C18.udd,true,false,false,576,5.590599,0.017300,2
../../../Engine/DerivedDataCache/4/1/1/TEXTURE_814DCC3DC72143F49509781513CB9855_AUTODXT_74A80EB64112E46096AE17A812C2E__E433C23A316779D3C7021F55A16B60C3D3A3BD33.udd,true,false,false,576,5.586501,0.016898,2
../../../Engine/DerivedDataCache/5/8/2/TEXTURE_814DCC3DC72143F49509781513CB9855_AUTODXT_264ABDF14257816FFA9477A6F6A19__303B98F4E304FB93C820CBC3D56044C65F0B73B1.udd,true,false,false,576,5.246598,0.014901,2
../../../Engine/DerivedDataCache/2/7/5/TEXTURE_814DCC3DC72143F49509781513CB9855_AUTODXT_025102BB43BBEAC3F075788919382__7E08700D2950C4E78762A07B2EC79F112D9FC152.udd,true,false,false,576,6.376699,0.016600,2
../../../Engine/DerivedDataCache/2/3/3/TEXTURE_814DCC3DC72143F49509781513CB9855_AUTODXT_C55865344733442FBAD7D29E0B657__FFD7EA1B74583C7B5E036A22683727F92263078B.udd,true,false,false,576,5.716700,0.014897,2
../../../Engine/DerivedDataCache/2/8/5/TEXTURE_814DCC3DC72143F49509781513CB9855_AUTODXT_6A6029554EC6CEDCFFC9E0836D465__15055B7217D64E5B0C68FF0F1248D0C8B2998C2C.udd,true,false,false,576,5.985599,0.019100,2
../../../Engine/DerivedDataCache/8/5/4/TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_C349D2FA2A30FC1134357D3272F2DC90__9CAE132C99390C163EA7822A81369E3926FE8834.udd,true,false,false,65932,13.413601,0.020299,2
../../../Engine/DerivedDataCache/7/0/2/MATSM_984AFA3849534FAA8491540B994BD32E_PCD3D_SM5_3__BC5N_DEV_SL_NODBUFA65D8BFD__34F97788BDA7AB45ED000DB2585B5ECB8C3893B9.udd,true,false,false,657098,1.041699,0.143502,2
../../../Engine/DerivedDataCache/1/3/8/STATICMESH_0651E844A9544BD83BF12B1807773C2_8C68575CEF434CA8A9E1DA4AED8A47BB_D8__547CA427BC29C5EC8451F36706A03BA67EE9CC2E.udd,true,false,false,17622,9.671498,0.016302,2
../../../Engine/DerivedDataCache/4/2/2/PHYSX_1D9C17C451EA4FB88CB7A27536A65DB0_PHYSXPC_0B92E78C4DB1EF7D0C58D2A05F1E4C3__9BA81773F3490B985BDB8642E40413161A6BF064.udd,true,false,false,5045,7.908199,0.013698,2
../../../Engine/DerivedDataCache/3/3/5/NAVCOLLISION_B89838347A4348138EE337A847529C5C_NAVCOLLISION_X_0B92E78C4DB1EF7D0__299864A25A6B462DC9DCC64EEEEF13E629773FBC.udd,true,false,false,21,10.056000,0.013400,2
../../../Engine/DerivedDataCache/7/1/1/TEXTURE_814DCC3DC72143F49509781513CB9855_AUTODXT_4054A1614669DCDAEF5C5FBE495A0__82C8B9BE61DB67D570023A51248526A60856CAEA.udd,true,false,false,6358,6.219499,0.017401,2
../../../Engine/DerivedDataCache/8/5/2/TEXTURE_814DCC3DC72143F49509781513CB9855_AUTODXT_4054A1614669DCDAEF5C5FBE495A0__B1604E4AF802B600A132B85BE3D8E45EFF831192.udd,false,false,false,65540,6.385200,0.017401,2
../../../Engine/DerivedDataCache/2/5/9/TEXTURE_814DCC3DC72143F49509781513CB9855_AUTODXT_4054A1614669DCDAEF5C5FBE495A0__4D634C231B64CED571FB1BF9D1879856A6B2280D.udd,false,false,false,16388,14.781501,0.024501,2
../../../Engine/DerivedDataCache/5/9/3/TEXTURE_814DCC3DC72143F49509781513CB9855_AUTODXT_09053A42486F57C671A2B9B0F6272__7081BA232D94CF58FB5C793F5EA542CA762D0E8E.udd,true,false,false,5768,6.079599,0.017703,2
../../../Engine/DerivedDataCache/2/3/9/TEXTURE_814DCC3DC72143F49509781513CB9855_AUTODXT_B07BB94C4024838454154883B7876__59CB28ED8FB21C25306FDB3AEC6027252B011A56.udd,true,false,false,5768,6.084301,0.023801,2
../../../Engine/DerivedDataCache/0/6/3/TEXTURE_814DCC3DC72143F49509781513CB9855_AUTODXT_584A79B6465982423406428F0D776__7E8A800BE546D16101C11CDEE1840BBEF21B464F.udd,true,false,false,6063,6.365199,0.017200,2
../../../Engine/DerivedDataCache/2/3/6/MATSM_984AFA3849534FAA8491540B994BD32E_PCD3D_SM5_3__BC5N_DEV_SL_NODBUFE8B62895__64952A0F77D8D4C0F2A3B2E7A3DCC92F28A6A8A6.udd,true,false,false,38648,0.287902,0.015099,2
../../../Engine/DerivedDataCache/3/8/3/MATSM_984AFA3849534FAA8491540B994BD32E_PCD3D_SM5_3__BC5N_DEV_SL_NODBUFE8B62895__8E0EA05CD6EB1A9B3010B1532B348FD6D93118DF.udd,true,false,false,23129,0.250801,0.013400,2
../../../Engine/DerivedDataCache/4/8/3/AUDIO_0002_0000_OGG_0001_786B8D0347DDAC21161FEF932779EE69.udd,true,false,false,10873,11.350103,0.013798,2
../../../Engine/DerivedDataCache/1/7/3/AUDIO_0002_0000_OGG_0001_E9B3AFDC43022219E50D96996117E484.udd,true,false,false,9628,5.219299,0.013102,2
../../../Engine/DerivedDataCache/2/6/3/MATSM_984AFA3849534FAA8491540B994BD32E_PCD3D_SM5_3__BC5N_DEV_SL_NODBUF4119E4F5__C46BB25B27FB973DC3876A42F6220D5602BC241D.udd,true,false,false,18723,0.173301,0.011899,2
../../../Engine/DerivedDataCache/3/2/1/MATSM_984AFA3849534FAA8491540B994BD32E_PCD3D_SM5_3__BC5N_DEV_SL_NODBUF6A070CC9__5625AAF014E13548F694DEA7EB9681EAD696702F.udd,true,false,false,17628,0.157699,0.010900,2
../../../Engine/DerivedDataCache/4/2/1/TEXTURE_814DCC3DC72143F49509781513CB9855_AUTODXT_B1F6A23D46761DA1743FBE984F9E8__A7029B9659C79ED952199638E34300F568BEC77C.udd,true,false,false,2112,14.281500,0.015900,2
../../../Engine/DerivedDataCache/2/8/6/MATSM_984AFA3849534FAA8491540B994BD32E_PCD3D_SM5_3__BC5N_DEV_SL_NODBUF63926E05__53762F0C61929AF8B77FED96613AE8D75C8C56B1.udd,true,false,false,23266,0.188399,0.011802,2
MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf9388C564488BD48D3C1030890B703B5E_Num_SM5__0___TBasePassVSFNoLightMapPolicyAtmosphericFogFFC68AF4DA301818AE0554FE23093F0F49C40F2F18142242222222222222222222222242222222222222222222222222222222222222222224244444422222222222222222222224444222222222222222222222222222222124022222222222222222222222222222222222200004404001400000014000000140000001400000014000000_TBasePassVSFNoLightMapPolicyFFC68AF4DA301818AE0554FE23093F0F49C40F2F18142242222222222222222222222242222222222222222222222222222222222222222224244444422222222222222222222224444222222222222222222222222222222124022222222222222222222222222222222222200004404001400000014000000140000001400000014000000_TBasePassPSFNoLightMapPolicy024BC8D4F61EEE894E9503F00326396EFDC8451B20542242222222222222222222222242222222222222222222222222222222222222222224244444422222222222222222222224444222222222222222222222222222222124022222222222222222222222222222222222222222222222222222222222200004404001400000014000000140000001400000014000000_FEvaluateSurfelMaterialCSB2F793ED2BBD7B5F790E377570CA34A13FA70C2A16342242222222222222222222222242222222222222222222222222222222222222222224244444422222222222222222222224444222222222222222222222222222222222222222222222222222200004404000014000000140000001400000014000000_FConvertToUniformMeshVS2B96BA2C3F483FB05D59521214AEE3880226BC34148422422222222222222222222222422222222222222222222222222222222222222222242444444222222222222222222222244442222222222222222222222222222221240220200404400001400000014000000140000001400000014000000_FConvertToUniformMeshGS2B96BA2C3F483FB05D59521214AEE3880226BC34148422422222222222222222222222422222222222222222222222222222222222222222242444444222222222222222222222244442222222222222222222222222222221240220200404400001400000014000000140000001400000014000000_FPostProcessMaterialVSF96480938148EDC9171ABF15AEA9E1835ADBE48A225422422222222222222222222222422222222222222222222222222222222222222222242444444222222222222222222222244442222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222220000440400000014000000140000001400000014000000_FPostProcessMaterialPSF96480938148EDC9171ABF15AEA9E1835ADBE48A225422422222222222222222222222422222222222222222222222222222222222222222242444444222222222222222222222244442222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222220000440400000014000000140000001400000014000000_FLocalVertexFactoryE597FC7C09EADCE7918CAB17A0933212F20F2E5F322020000000004260004040404040404040404343434242444444444443434344444444424141434143414141414141413131414443414440444444444444414141414141414141404040404040404040404343434040404341434141414141414141414141414134344142414444444141410004040444341434141414144444443434143444404444444444444444444444444444444444444444444444444444444444444444444444444444410101010101010101010101010101010101010101010101010423014341434241414142444140331313141444444440000006B00000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000090000000800000010000000100000001000000026000000180000000900000009000000090000000900000009000000090000000900000009000000090000000900000009000000090000000900000009000000090000000900000009000000090000000800000008000000080000000800000008000000080000000C00000008000000DA39A3EE5E6B4B0D3255BFEF95601890AFD807090000000000000000000000000000000000000000,true,false,false,0,0.036899,0.000000,1
../../../Engine/DerivedDataCache/3/1/0/MATSM_984AFA3849534FAA8491540B994BD32E_PCD3D_SM5_3__BC5N_DEV_SL_NODBUFE6615456__D9A89CCD2FD6D1798B5DFB51F9FB24BC9EBBF449.udd,true,false,false,16631,0.149902,0.011101,2
../../../Engine/DerivedDataCache/7/1/9/MATSM_984AFA3849534FAA8491540B994BD32E_PCD3D_SM5_3__BC5N_DEV_SL_NODBUF2E28E7BC__3F855CDA9A7091FA121D559EAE1177F33DD34078.udd,true,false,false,19039,0.148397,0.010598,2
../../../Engine/DerivedDataCache/1/5/6/MATSM_984AFA3849534FAA8491540B994BD32E_PCD3D_SM5_3__BC5N_DEV_SL_NODBUF658C69DA__A73AE7517A90B38CE790024BF5C0C5EA92FD27C0.udd,true,false,false,16512,0.155900,0.009999,2
../../../Engine/DerivedDataCache/2/0/1/MATSM_984AFA3849534FAA8491540B994BD32E_PCD3D_SM5_3__BC5N_DEV_SL_NODBUF65AB059C__C34756C7899F5C9DAE458CDC15551FC992899642.udd,true,false,false,17525,0.172500,0.010498,2
../../../Engine/DerivedDataCache/0/7/4/MATSM_984AFA3849534FAA8491540B994BD32E_PCD3D_SM5_3__BC5N_DEV_SL_NODBUF9657F3E5__BCC5D835AEC79B61F1ED06519E54BA5EB22EFB1E.udd,true,false,false,17515,0.154499,0.009499,2
../../../Engine/DerivedDataCache/8/2/8/MATSM_984AFA3849534FAA8491540B994BD32E_PCD3D_SM5_3__BC5N_DEV_SL_NODBUF80F4CC1A__24F931B981FDCAF4DAA7C75EE216C23B2B22ABAB.udd,true,false,false,17835,0.163298,0.010800,2
../../../Engine/DerivedDataCache/7/0/4/MATSM_984AFA3849534FAA8491540B994BD32E_PCD3D_SM5_3__BC5N_DEV_SL_NODBUFB42F0E54__22330E97B44A6B52662DB3ABB591D7E0A890FB82.udd,true,false,false,16631,0.170402,0.011500,2
../../../Engine/DerivedDataCache/7/2/4/MATSM_984AFA3849534FAA8491540B994BD32E_PCD3D_SM5_3__BC5N_DEV_SL_NODBUF7B7259A6__99F0692811B8641B6EB10D9A48A6FD1618AB4C12.udd,true,false,false,17618,0.184402,0.012003,2
../../../Engine/DerivedDataCache/4/3/7/MATSM_984AFA3849534FAA8491540B994BD32E_PCD3D_SM5_3__BC5N_DEV_SL_NODBUF001B2F7D__424752ED3A1B7166FAB391D2553C1ECF6F3D28A4.udd,true,false,false,16781,0.171397,0.013702,2
../../../Engine/DerivedDataCache/7/7/8/MATSM_984AFA3849534FAA8491540B994BD32E_PCD3D_SM5_3__BC5N_DEV_SL_NODBUF8BBC90B4__88D5739262AFDFD2BAB3C65CC6EF10B993AD7012.udd,true,false,false,16741,0.157099,0.011098,2
../../../Engine/DerivedDataCache/4/3/9/MATSM_984AFA3849534FAA8491540B994BD32E_PCD3D_SM5_3__BC5N_DEV_SL_NODBUF73A29549__43B553D501081411A3BBD70F43999F0925DBB404.udd,true,false,false,18449,0.150401,0.010401,2
../../../Engine/DerivedDataCache/6/5/5/MATSM_984AFA3849534FAA8491540B994BD32E_PCD3D_SM5_3__BC5N_DEV_SL_NODBUF906D646E__D9434EA5156F84F02DDD26A52339C9D4E0375F3D.udd,true,false,false,19107,0.147801,0.011303,2
../../../Engine/DerivedDataCache/1/0/0/MATSM_984AFA3849534FAA8491540B994BD32E_PCD3D_SM5_3__BC5N_DEV_SL_NODBUF80598129__CE22E51F79CE9C9D26B0C4A3B142CBB153069D5E.udd,true,false,false,17915,0.156600,0.011902,2
../../../Engine/DerivedDataCache/8/5/2/MATSM_984AFA3849534FAA8491540B994BD32E_PCD3D_SM5_3__BC5N_DEV_SL_NODBUF02FE28A4__29D7D2533F9611ED95C2DD59A56C6EF1AA187B25.udd,true,false,false,42575,0.220601,0.046898,2
../../../Engine/DerivedDataCache/1/3/1/MATSM_984AFA3849534FAA8491540B994BD32E_PCD3D_SM5_3__BC5N_DEV_SL_NODBUF36A7398F__C4D64DA8C1DC009C3963BFCAB007753CB3E7712B.udd,true,false,false,18380,0.188403,0.026900,2
../../../Engine/DerivedDataCache/9/1/0/MATSM_984AFA3849534FAA8491540B994BD32E_PCD3D_SM5_3__BC5N_DEV_SL_NODBUF7DDBB0CF__B5F7D10B25C12A5CA937C4A716D7FC0276651C8A.udd,true,false,false,17322,0.159997,0.010800,2
../../../Engine/DerivedDataCache/9/6/4/MATSM_984AFA3849534FAA8491540B994BD32E_PCD3D_SM5_3__BC5N_DEV_SL_NODBUF1BC9CA88__C1B851283672D7F989A473DE06FE0177118C8C14.udd,true,false,false,16611,0.176501,0.010598,2
../../../Engine/DerivedDataCache/0/6/0/STATICMESH_0651E844A9544BD83BF12B1807773C2_8C68575CEF434CA8A9E1DA4AED8A47BB_3A__9249555AE83B1FDF930B4758BDFED7DF443A8FD8.udd,true,false,false,71862,51.791601,0.021502,2
../../../Engine/DerivedDataCache/6/1/0/PHYSX_1D9C17C451EA4FB88CB7A27536A65DB0_PHYSXPC_61C171EA46E0571C62DF3480217B91D__D18D46DA0E4C7BE2DBB20636086E2537140574A5.udd,true,false,false,12231,17.703302,0.018202,2
../../../Engine/DerivedDataCache/8/1/8/NAVCOLLISION_B89838347A4348138EE337A847529C5C_NAVCOLLISION_X_61C171EA46E0571C6__1307CB18D501A822C4184C888D1CA7A090174CFA.udd,true,false,false,457,13.497498,0.013798,2
../../../Engine/DerivedDataCache/0/6/1/STATICMESH_0651E844A9544BD83BF12B1807773C2_8C68575CEF434CA8A9E1DA4AED8A47BB_D9__D979A317C9702FA3E1188338643B33A4A9EE4FB2.udd,true,false,false,281334,81.902802,0.141099,2
../../../Engine/DerivedDataCache/9/6/5/PHYSX_1D9C17C451EA4FB88CB7A27536A65DB0_PHYSXPC_018CC2044C5CC807DA3B60B8907DBC4__0274CF0DFA28AF2946AA60AAD0813426026DB15D.udd,true,false,false,6039,20.292103,0.017602,2
../../../Engine/DerivedDataCache/7/5/8/NAVCOLLISION_B89838347A4348138EE337A847529C5C_NAVCOLLISION_X_018CC2044C5CC807D__A352E901856AC492D7C3AFE42727C4653C8A2805.udd,true,false,false,457,13.360303,0.014499,2
../../../Engine/DerivedDataCache/8/3/0/MATSM_984AFA3849534FAA8491540B994BD32E_PCD3D_SM5_3__BC5N_DEV_SL_NODBUF13D2B0DF__CE48CDABB7C64BEF54E63BC315DB47BDC268BB55.udd,true,false,false,82715,0.298601,0.016302,2
../../../Engine/DerivedDataCache/6/8/3/TEXTURE_814DCC3DC72143F49509781513CB9855_AUTODXT_2C8A101D47D0C7AC5EFF01B747F21__25486F35A7A1EE39D0BCA0F22FF9298F8F66CEB0.udd,true,false,false,3909,7.776201,0.013601,2
../../../Engine/DerivedDataCache/2/2/7/TEXTURE_814DCC3DC72143F49509781513CB9855_AUTODXT_F5B300EB4E4ACA2755332398BF639__9C27E141122AED618AF7EE9E2CD56DC3C49362A0.udd,true,false,false,3024,7.492501,0.016000,2
../../../Engine/DerivedDataCache/6/7/7/MATSM_984AFA3849534FAA8491540B994BD32E_PCD3D_SM5_3__BC5N_DEV_SL_NODBUF8AE21826__A41A235BF3E09BC8AECF232CD3C297B1583A2919.udd,true,false,false,17684,0.152700,0.010200,2
../../../Engine/DerivedDataCache/5/6/9/STATICMESH_0651E844A9544BD83BF12B1807773C2_8C68575CEF434CA8A9E1DA4AED8A47BB_6D__ED0E4EBB61DF691A9E381005F122B40A593E54C0.udd,true,false,false,4926,13.935901,0.017900,2
../../../Engine/DerivedDataCache/1/5/7/PHYSX_1D9C17C451EA4FB88CB7A27536A65DB0_PHYSXPC_C33D81C24393A1288FAD6F85644FF32__F6FC9278E855782B4ECB6CF6CBB5633A976A7D83.udd,true,false,false,2271,11.638399,0.014298,2
../../../Engine/DerivedDataCache/3/4/7/NAVCOLLISION_B89838347A4348138EE337A847529C5C_NAVCOLLISION_X_C33D81C24393A1288__F45C92571C9D78A6E69EC71173D24798E556AB1D.udd,true,false,false,457,8.944903,0.013102,2
../../../Engine/DerivedDataCache/0/1/2/MATSM_984AFA3849534FAA8491540B994BD32E_PCD3D_SM5_3__BC5N_DEV_SL_NODBUF4F19BABA__E00EC7C1D7D0D02BF43B5D822A6705F568A4373C.udd,true,false,false,43289,0.234198,0.015099,2
../../../Engine/DerivedDataCache/8/0/8/MATSM_984AFA3849534FAA8491540B994BD32E_PCD3D_SM5_3__BC5N_DEV_SL_NODBUFB970FB6A__A95CA05A53103D46F567F61644BC26B930A6CB9A.udd,true,false,false,43249,0.243098,0.012502,2
../../../Engine/DerivedDataCache/4/8/0/MATSM_984AFA3849534FAA8491540B994BD32E_PCD3D_SM5_3__BC5N_DEV_SL_NODBUFEFBB40D5__66A720EFED7A522E8090E5F392C37C3ED876C673.udd,true,false,false,18520,0.216302,0.011701,2
../../../Engine/DerivedDataCache/1/8/5/MATSM_984AFA3849534FAA8491540B994BD32E_PCD3D_SM5_3__BC5N_DEV_SL_NODBUFF7646F94__4800114B1338547974E122280CB42C2B3E8DB683.udd,true,false,false,794058,1.288999,0.228301,2
../../../Engine/DerivedDataCache/4/3/0/MATSM_984AFA3849534FAA8491540B994BD32E_PCD3D_SM5_3__BC5N_DEV_SL_NODBUFEB6949D1__E4F30184F6F783FBC535B5216F89C7A485F15606.udd,true,false,false,3123015,5.124800,0.888903,2
../../../Engine/DerivedDataCache/8/4/7/MATSM_984AFA3849534FAA8491540B994BD32E_PCD3D_SM5_3__BC5N_DEV_SL_NODBUF0050C5B1__9AD9E6B7B69280BA8952F7554FA659351B818B79.udd,true,false,false,777439,1.467798,0.284299,2
../../../Engine/DerivedDataCache/3/7/2/TEXTURE_814DCC3DC72143F49509781513CB9855_AUTODXT_95D01D314436990422EF30A4E4FA2__A0EA230C82B6516917DBF6AD6916F36C2FF78A30.udd,true,false,false,3319,11.866499,0.013400,2
../../../Engine/DerivedDataCache/7/2/9/MATSM_984AFA3849534FAA8491540B994BD32E_PCD3D_SM5_3__BC5N_DEV_SL_NODBUF0C797E18__36CC4A1ECED4E38A1A106E1914EAF263CE5F0204.udd,true,false,false,3188919,5.048800,1.276899,2
../../../Engine/DerivedDataCache/6/1/5/MATSM_984AFA3849534FAA8491540B994BD32E_PCD3D_SM5_3__BC5N_DEV_SL_NODBUFD13C5DDB__B73DE8B57D54A91DB67C4DA4ECBAD92062B9A3B1.udd,true,false,false,3142463,4.660398,1.132600,2
../../../Engine/DerivedDataCache/5/6/4/MATSM_984AFA3849534FAA8491540B994BD32E_PCD3D_SM5_3__BC5N_DEV_SL_NODBUF2DF00985__267A1776E0163F149D818DA9154B80EC1DCC2476.udd,true,false,false,762891,0.928100,0.066902,2
../../../Engine/DerivedDataCache/1/4/6/MATSM_984AFA3849534FAA8491540B994BD32E_PCD3D_SM5_3__BC5N_DEV_SL_NODBUF06C18A7F__96EFF0E23298743E5D4A00C8EAB7F910575BCF6E.udd,true,false,false,214423,0.351902,0.025198,2
../../../Engine/DerivedDataCache/7/7/6/MATSM_984AFA3849534FAA8491540B994BD32E_PCD3D_SM5_3__BC5N_DEV_SL_NODBUF9E7836E2__08F0AECA7E7B4C25A0F0D2F372D832A6C5BEE865.udd,true,false,false,46191,0.166200,0.013299,2
../../../Engine/DerivedDataCache/7/4/4/MATSM_984AFA3849534FAA8491540B994BD32E_PCD3D_SM5_3__BC5N_DEV_SL_NODBUFE13ECC40__E9AB92B7FDF75809099F6F7FA9EDC84465B2947B.udd,true,false,false,46239,0.165001,0.013597,2
../../../Engine/DerivedDataCache/0/4/4/MATSM_984AFA3849534FAA8491540B994BD32E_PCD3D_SM5_3__BC5N_DEV_SL_NODBUFE99ECB0A__02E59743B5CB429C848D37AA66607B6EA3658820.udd,true,false,false,46347,0.158701,0.011802,2
../../../Engine/DerivedDataCache/8/1/3/MATSM_984AFA3849534FAA8491540B994BD32E_PCD3D_SM5_3__BC5N_DEV_SL_NODBUF086D49E0__A13B47186D94BC19C088D92C1421636C4218EC56.udd,true,false,false,46379,0.222299,0.014100,2
../../../Engine/DerivedDataCache/8/8/8/MATSM_984AFA3849534FAA8491540B994BD32E_PCD3D_SM5_3__BC5N_DEV_SL_NODBUF07B1E502__F7AC5FB1BEE239A93576FB14827FE32F49C064B1.udd,true,false,false,46315,0.180598,0.014000,2
../../../Engine/DerivedDataCache/0/6/1/MATSM_984AFA3849534FAA8491540B994BD32E_PCD3D_SM5_3__BC5N_DEV_SL_NODBUF73E35E74__5A1FB616C764D384BAFE605766D09F2107476880.udd,true,false,false,14373,0.247099,0.010800,2
../../../Engine/DerivedDataCache/0/3/5/MATSM_984AFA3849534FAA8491540B994BD32E_PCD3D_SM5_3__BC5N_DEV_SL_NODBUFDC721E05__0083B27F969C57520E157B37CD7792227B08987D.udd,true,false,false,43329,0.267401,0.013400,2
../../../Engine/DerivedDataCache/8/6/1/TEXTURE_814DCC3DC72143F49509781513CB9855_AUTODXT_5075C5404C9665C57F66B49F2C5D8__7BA33EC7187D56264DE83DF9D074BF06C46EB7D8.udd,true,false,false,3909,7.696800,0.016700,2
../../../Engine/DerivedDataCache/8/2/5/MATSM_984AFA3849534FAA8491540B994BD32E_PCD3D_SM5_3__BC5N_DEV_SL_NODBUFEE932653__4D57A683EC5EE94BDFB60BCE54BBFE203F0C2436.udd,true,false,false,87835,1.482900,0.115603,2
../../../Engine/DerivedDataCache/2/4/1/MATSM_984AFA3849534FAA8491540B994BD32E_PCD3D_SM5_3__BC5N_DEV_SL_NODBUFD10B7D22__B575F0BA9EA61095DD805FA7CDD6EC426B0EFCD2.udd,true,false,false,23277,0.484701,0.011999,2
../../../Engine/DerivedDataCache/2/7/7/MATSM_984AFA3849534FAA8491540B994BD32E_PCD3D_SM5_3__BC5N_DEV_SL_NODBUFE7AF1927__7BA459011ECE2DB8D1DCD5FD2360B7885118CF35.udd,true,false,false,40076,0.236098,0.014998,2
../../../Engine/DerivedDataCache/4/3/2/MATSM_984AFA3849534FAA8491540B994BD32E_PCD3D_SM5_3__BC5N_DEV_SL_NODBUFBA2C527D__1CB9C44A832344FD556D860F196ABC9E8089C2A3.udd,true,false,false,39715,0.402398,0.015002,2
../../../Engine/DerivedDataCache/2/6/2/TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_300F91D746B84377794E1FA74622CC3__2073FDC26C5DBF30C2FB036D844C862F26A2F643.udd,true,false,false,1665,23.709800,0.017598,2
../../../Engine/DerivedDataCache/0/8/0/MATSM_984AFA3849534FAA8491540B994BD32E_PCD3D_SM5_3__BC5N_DEV_SL_NODBUF32DBCB61__C8ABE153311EE2F23DEEEEA85F727CB0051C2CED.udd,true,false,false,497743,1.386099,0.279602,2
../../../Engine/DerivedDataCache/5/0/2/TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_EFCCE016429008D9D6575CB3A2DF598__39BAC2122003850C17C596FDCC86C3D212DE5A4A.udd,true,false,false,23007,16.260099,0.014503,2
../../../Engine/DerivedDataCache/6/0/4/MATSM_984AFA3849534FAA8491540B994BD32E_PCD3D_SM5_3__BC5N_DEV_SL_NODBUF87C16D7D__FD6E9C481534FC04DE1E24F4E084B3C356F02A35.udd,true,false,false,103815,0.318598,0.021100,2
../../../Engine/DerivedDataCache/6/5/7/MATSM_984AFA3849534FAA8491540B994BD32E_PCD3D_SM5_3__BC5N_DEV_SL_NODBUFCA0E6DD7__887E58D5D9706FEF2FF574DCDC6EF4511C9938FA.udd,true,false,false,43253,0.188701,0.014100,2
../../../Engine/DerivedDataCache/3/7/6/TEXTURE_814DCC3DC72143F49509781513CB9855_AUTODXT_6A00F1654C244F95E8B15E9A15BE5__9F6FE039175A88CA1E577272AF00572DA13D0688.udd,true,false,false,576,24.127301,0.026699,2
